date,FOX,CBS,ABC
2016-01-08,25.27390787,45.51846429,94.64840835
2016-01-11,25.3421367,45.83197933,90.88025
2016-01-12,25.79049758,46.0671156,90.99619333
2016-01-13,25.15694416,44.02926787,89.9913511
2016-01-14,26.09752732,45.7829926,90.55174388
2016-01-15,25.50783529,44.95021829,89.63385916
2016-01-19,25.90746129,44.47014839,89.41163443
2016-01-20,25.09846231,43.12791214,87.82707553
2016-01-21,24.97175163,44.84244749,87.50823137
2016-01-22,25.7417627,45.98873684,87.92369498
2016-01-25,25.3421367,45.35190943,88.18456748
2016-01-26,26.27784637,46.5471855,88.17490554
2016-01-27,25.90746129,46.38063064,87.13141553
2016-01-28,25.56631714,45.35190943,84.33911357
2016-01-29,26.41430402,46.53738816,86.53237497
2016-02-01,26.424051,46.9390793,85.99130608
2016-02-02,25.40061856,45.68501915,85.16037885
2016-02-03,25.82948549,47.28198637,85.01544968
2016-02-04,25.56631714,47.42894654,81.54681161
2016-02-05,24.40642704,45.31272005,81.83666994
2016-02-08,23.91907826,43.46102187,80.79317994
2016-02-09,23.59742806,41.78567589,81.88497967
2016-02-10,23.84110245,42.01101482,82.70624495
2016-02-11,24.08477684,42.68703162,81.69174078
2016-02-12,24.04578894,42.30493517,82.71590689
2016-02-16,24.9814986,44.00967318,82.71590689
2016-02-17,25.80024456,45.61643774,84.53235246
2016-02-18,25.75150968,44.86204218,84.08790301
2016-02-19,26.01467802,44.17622804,84.23340059
2016-02-22,26.61899051,45.92015543,85.06758674
2016-02-23,26.33632822,46.00833153,84.72809238
2016-02-24,26.63848446,46.51779347,84.46619673
2016-02-25,26.68721934,46.67455099,84.97058835
2016-02-26,26.51177378,47.32117575,84.91238931
2016-02-29,26.47278588,47.39955451,84.02000414
2016-03-01,27.32077276,49.231658,84.80569109
2016-03-02,26.97962861,49.13368455,84.99968786
2016-03-03,27.29153183,50.43673142,85.57197836
2016-03-04,27.28178486,50.35835266,85.3585819
2016-03-07,27.56444715,50.94619335,85.45558029
2016-03-08,27.27047864,50.14281107,85.1839848
2016-03-09,27.5154524,51.19112697,84.94148883
2016-03-10,27.4174629,50.8767093,83.59321123
2016-03-11,27.62324085,52.1933333,86.86205692
2016-03-14,27.5742461,52.37019324,85.31978255
2016-03-15,27.54974873,51.67257903,83.7096093
2016-03-16,27.64283875,53.49030619,84.45649689
2016-03-17,27.64283875,53.3036207,83.30221606
2016-03-18,27.62324085,53.7555961,84.85419028
2016-03-21,27.4762566,53.077633,84.51469592
2016-03-22,27.4370608,52.92042416,84.54379544
2016-03-23,27.42726185,52.56670428,84.65049367
2016-03-24,27.4566587,53.1169352,83.58351139
2016-03-28,27.42726185,53.65734058,83.8842064
2016-03-29,27.60364295,53.94228159,83.82600736
2016-03-30,27.6330398,53.65734058,84.47589657
2016-03-31,27.6330398,54.12896708,83.95210527
2016-04-01,28.53454323,54.2075715,83.91330591
2016-04-04,28.42675478,53.86367717,84.54379544
2016-04-05,28.22097682,53.31344625,83.11791913
2016-04-06,28.76971804,53.89315383,84.91238931
2016-04-07,28.24057472,52.6453087,84.0588035
2016-04-08,28.20137892,53.17588852,82.74932525
2016-04-11,28.10338942,52.58635539,81.90543927
2016-04-12,28.82851174,52.6453087,82.35163186
2016-04-13,29.27926345,53.34292291,82.61352751
2016-04-14,29.1910729,52.72391312,84.09760285
2016-04-15,29.24006765,52.94990082,85.19368464
2016-04-18,29.47524246,53.18571407,85.99877127
2016-04-19,29.43604666,54.0012349,86.80385789
2016-04-20,29.367454,54.08966487,89.1027197
2016-04-21,29.48504141,54.84623239,89.07362018
2016-04-22,30.13177213,55.50454439,89.13181922
2016-04-25,30.30815323,55.30803335,88.76322534
2016-04-26,30.24935953,55.45541663,88.54012905
2016-04-27,30.16116898,55.40628887,87.91933936
2016-04-28,29.95539102,55.0918712,83.82600736
2016-04-29,29.51443826,54.93466236,82.54562863
2016-05-02,29.63202566,55.48489329,82.67172654
2016-05-03,29.0930834,54.68902356,82.91422251
2016-05-04,28.98529494,55.5438466,81.75994169
2016-05-05,29.22046975,56.46744851,75.65874305
2016-05-06,28.92650124,56.6737851,74.2231669
2016-05-09,28.80891384,55.02309233,75.0476532
2016-05-10,29.41644876,55.96634534,74.37836432
2016-05-11,28.99509389,54.82658129,73.48597915
2016-05-12,28.75991909,53.33309735,72.53539494
2016-05-13,28.65213063,52.56670428,71.44901299
2016-05-16,28.54434218,52.71408756,72.351098
2016-05-17,28.25037367,52.52740207,72.29289897
2016-05-18,27.90741041,51.36798691,72.89428898
2016-05-19,27.68203456,51.19112697,73.12708511
2016-05-20,27.88781251,51.81996231,72.90297812
2016-05-23,27.86821461,51.52519575,72.04552529
2016-05-24,28.26017262,52.4389721,72.43527658
2016-05-25,28.61293483,52.98920303,72.14296311
2016-05-26,28.38755898,53.40187622,71.80193073
2016-05-27,28.67172853,53.91280493,72.13321933
2016-05-31,28.65213063,54.23704816,73.05887863
2016-06-01,29.10288235,54.2075715,73.70196826
2016-06-02,29.25966555,54.4335592,75.10507289
2016-06-03,29.00489284,53.44117843,74.57890865
2016-06-06,29.1322792,53.08745855,74.49121461
2016-06-07,29.08328445,52.57652983,74.26710762
2016-06-08,29.0930834,52.74356422,74.29633897
2016-06-09,28.81871279,52.22135071,74.21838871
2016-06-10,28.40715688,51.95531742,74.50095839
2016-06-13,28.49534743,51.34442615,74.45223948
2016-06-14,28.39735793,52.04399518,73.57529909
2016-06-15,28.38755898,52.41841241,74.1696698
2016-06-16,28.43655373,53.6796073,74.05274441
2016-06-17,28.12298732,52.94062592,73.76043095
2016-06-20,28.35816212,53.22636539,74.41326435
2016-06-21,28.01519886,52.65488646,74.60814
2016-06-22,28.09359047,52.86180124,75.1537918
2016-06-23,28.39735793,52.90121358,75.56303065
2016-06-24,26.22199096,50.89118423,73.50709261
2016-06-27,25.73204345,50.14234977,71.95783125
2016-06-28,26.08480566,51.3050138,73.39016723
2016-06-29,26.52575842,51.98487667,75.28046097
2016-06-30,26.70213953,53.64019496,77.28768009
2016-07-01,26.95691223,54.05402453,78.10615779
2016-07-05,26.33957837,53.86681592,78.30103344
2016-07-06,26.57475317,54.28064549,79.10976735
2016-07-07,26.71193848,55.28566016,78.91489171
2016-07-08,27.4370608,56.24140941,79.82106345
2016-07-11,27.52525135,56.68479824,80.07440179
2016-07-12,27.5154524,57.08877472,82.02315822
2016-07-13,27.83881776,56.66509207,82.75394188
2016-07-14,28.04459572,57.08877472,83.74780766
2016-07-15,28.01519886,55.02947995,83.35805638
2016-07-18,28.00539991,53.88652209,83.82575792
2016-07-19,27.87801356,54.17226155,83.71857632
2016-07-20,27.24108179,53.72887272,84.42012863
2016-07-21,27.16269019,53.15739379,83.61139471
2016-07-22,27.21168494,54.339764,83.66011362
2016-07-25,26.89811853,53.62048879,83.22164343
2016-07-26,26.84912378,53.64019496,83.51395689
2016-07-27,26.87852063,53.30519007,83.23138721
2016-07-28,26.52575842,53.413574,82.64676028
2016-07-29,26.48656262,51.45281008,83.00728022
2016-08-01,26.59435107,51.33457306,83.34831259
2016-08-02,26.49636157,51.14736444,87.13864385
2016-08-03,26.86872168,51.32471997,87.58685783
2016-08-04,25.6830487,51.06853976,86.70017366
2016-08-05,25.90842455,51.40354466,87.0606936
2016-08-08,25.7026466,51.24589529,86.39811641
2016-08-09,25.65365185,51.08824593,86.3493975
2016-08-10,25.65365185,51.28530763,85.64784518
2016-08-11,26.10440356,52.14252603,86.67094231
2016-08-12,26.03581091,51.58090019,86.63196718
2016-08-15,25.77123925,51.51192859,87.09966873
2016-08-16,25.60465709,50.83206572,87.1678752
2016-08-17,25.6634508,50.98971508,86.66119853
2016-08-18,25.30088964,50.77294721,87.02171847
2016-08-19,25.29109069,51.08824593,86.90434625
2016-08-22,25.19310118,51.90605199,86.80653607
2016-08-23,24.93832848,52.02428901,87.0412805
2016-08-24,24.83054002,51.61045944,86.45441942
2016-08-25,24.59536522,50.93059657,83.63748619
2016-08-26,24.49737571,50.68426945,83.87223062
2016-08-29,24.54637046,50.70397562,84.41996764
2016-08-30,24.35039146,50.516767,84.15588015
2016-08-31,24.35039146,50.28029296,85.06551484
2016-09-01,24.25240196,51.27545455,85.24157317
2016-09-02,24.25240196,51.45281008,85.52522269
2016-09-06,24.21320615,50.98971508,85.71106204
2016-09-07,24.0662219,52.02428901,85.82843425
2016-09-08,24.53657151,52.75591147,85.35894538
2016-09-09,23.63506809,51.32232692,83.44186583
2016-09-12,24.34059251,52.16270407,85.0459528
2016-09-13,23.88655064,51.25311939,83.38317972
2016-09-14,23.87668016,51.54972309,82.01383718
2016-09-15,24.00499634,51.64859099,82.35617281
2016-09-16,23.96551444,51.20368544,82.26814365
2016-09-19,23.97538492,50.50172335,81.43675711
2016-09-20,23.92603254,49.40428966,80.28259696
2016-09-21,23.98525539,49.51304435,81.20201267
2016-09-22,24.41955631,49.50315756,81.7595307
2016-09-23,24.17279442,50.33364792,81.50522423
2016-09-26,23.99512587,50.5511573,80.90858213
2016-09-27,24.47877916,51.46074198,81.42697609
2016-09-28,24.56761344,53.53696788,81.378071
2016-09-29,24.30111061,53.95221306,79.47077246
2016-09-30,24.41955631,54.12028849,79.0110646
2016-10-03,24.84398676,54.3081375,78.36551741
2016-10-04,24.82424581,54.92111848,78.76653915
2016-10-05,24.68605915,55.77138243,78.27748824
2016-10-06,24.58241916,55.57364663,78.38507944
2016-10-07,24.36033346,54.59485441,77.65150308
2016-10-10,24.68605915,55.0990807,77.89602854
2016-10-11,24.50839059,54.82225058,77.86668548
2016-10-12,24.43929726,54.52564688,78.8447873
2016-10-13,24.43929726,54.61462799,78.61982388
2016-10-14,24.53800202,54.48609972,78.04274381
2016-10-17,24.46890869,54.76292984,77.99383872
2016-10-18,24.745282,54.47621293,79.31427617
2016-10-19,24.99204389,54.9013449,78.59048082
2016-10-20,25.03152579,55.85047675,78.97194053
2016-10-21,25.57440194,57.00723118,78.26770723
2016-10-24,25.33751053,55.71206169,78.28726926
2016-10-25,25.37699243,55.35613724,78.6296049
2016-10-26,26.17650095,56.13719366,77.63194105
2016-10-27,25.90012763,55.77138243,77.75909428
2016-10-28,25.90012763,55.8999107,67.62595948
2016-10-31,26.04818476,55.97900502,68.78011962
2016-11-01,25.85077525,55.1979486,68.26172566
2016-11-02,25.41647433,54.52564688,74.29661386
2016-11-03,27.17341897,54.87168453,70.73632325
2016-11-04,26.34429903,56.36458983,68.92683489
2016-11-07,26.8378228,56.96768402,70.35486354
2016-11-08,26.72924757,57.07643871,67.51836828
2016-11-09,26.97600946,56.76994822,73.95427822
2016-11-10,26.80821138,56.50300489,77.84712345
2016-11-11,26.65028377,57.0863255,77.19179523
2016-11-14,26.97600946,58.19364598,79.5490206
2016-11-15,27.04510279,58.53968363,77.78843734
2016-11-16,27.13393707,58.70775906,77.13310912
2016-11-17,27.44979228,59.38994757,78.76164864
2016-11-18,27.33134658,59.32074004,77.82822092
2016-11-21,27.37082848,59.60745695,77.08147874
2016-11-22,27.77551797,60.24021151,77.04217652
2016-11-23,27.91370463,59.33062683,77.32711762
2016-11-25,27.89396368,60.23032472,77.1993854
2016-11-28,27.82487035,59.80519275,77.67101204
2016-11-29,27.99266843,60.30941904,76.27578323
2016-11-30,27.69655417,60.03258892,76.62950321
2016-12-01,27.71629512,59.88428707,76.44281767
2016-12-02,27.01549136,59.49870226,77.42537317
2016-12-05,27.17341897,60.29953225,78.15246423
2016-12-06,27.01549136,60.45772089,77.49415205
2016-12-07,27.58797894,62.89975802,75.04758886
2016-12-08,28.11111414,63.03856581,75.53886661
2016-12-09,27.55836751,62.02725192,77.52362872
2016-12-12,25.85077525,61.65048792,76.70810765
2016-12-13,26.55157901,62.52299402,77.66118649
2016-12-14,27.23264182,63.09805486,75.70590105
2016-12-15,27.03523231,63.4847337,75.33252996
2016-12-16,27.37082848,63.99039065,76.03014436
2016-12-19,27.27212372,63.7920938,77.05200208
2016-12-20,27.23264182,64.06970938,77.91665091
2016-12-21,27.38069895,64.07962422,77.47450094
2016-12-22,27.39056943,63.95073128,76.45264322
2016-12-23,27.34121705,64.11928359,77.18955985
2016-12-27,27.47940371,64.29775075,77.44502428
2016-12-28,27.30173515,63.95073128,76.98322319
2016-12-29,27.12406659,63.95073128,77.95595313
2016-12-30,26.89704565,63.07822518,76.82601431
2017-01-03,27.63733131,63.84166802,81.16890961
2017-01-04,27.8840932,65.18017169,83.18314838
2017-01-05,27.97292748,64.9223858,82.22024399
2017-01-06,28.47632173,63.74251959,83.32070615
2017-01-09,28.39735793,62.93941739,83.98884389
2017-01-10,28.54541506,62.15614487,83.35018281
2017-01-11,29.05867978,62.44367529,80.10774967
2017-01-12,28.70334267,61.82895508,82.39710398
2017-01-13,28.87114075,61.78929571,83.14384616
2017-01-17,28.87114075,61.72980666,84.48994719
2017-01-18,29.13764359,62.94933223,84.01832055
2017-01-19,28.83165885,62.09665581,83.97901833
2017-01-20,29.16725501,62.94933223,82.28902288
2017-01-23,29.12777311,62.72129086,83.39931059
2017-01-24,29.40414642,62.44367529,82.9375095
2017-01-25,29.4140169,62.46350497,84.33273831
2017-01-26,30.19378446,63.61362665,81.9353029
2017-01-27,30.45041682,64.18868749,80.99204962
2017-01-30,30.578733,63.85158286,82.16129066
2017-01-31,30.60834443,63.94081644,85.75744378
2017-02-01,30.83536537,64.0498797,87.06424259
2017-02-02,30.75640156,63.59379696,86.51401151
2017-02-03,30.68730823,63.60371181,87.72255477
2017-02-06,30.32210064,64.11928359,88.41034362
2017-02-07,29.76935402,63.92098675,88.75423805
2017-02-08,29.43375785,62.96916191,89.48132911
2017-02-09,29.32518262,63.83175317,90.0512113
2017-02-10,29.26595977,63.85158286,89.57958466
2017-02-13,29.09816168,64.74391864,88.90162137
2017-02-14,29.63116736,64.77366317,89.23569024
2017-02-15,29.9371521,64.68442959,89.58941022
2017-02-16,29.69039021,64.86289675,89.10304525
2017-02-17,29.5324626,65.13059748,89.53711677
2017-02-21,29.67064926,66.88552453,89.78374832
2017-02-22,29.75948354,66.5484199,90.10930196
2017-02-23,29.61142641,65.74531769,90.37566403
2017-02-24,29.83844734,66.39969727,90.91825343
2017-02-27,29.62129688,65.66599895,90.49404717
2017-02-28,28.9698455,65.35863885,90.27701141
2017-03-01,29.47323975,66.68722769,90.98731027
2017-03-02,29.32518262,66.57816442,90.70121767
2017-03-03,29.56207403,67.65888221,90.98731027
2017-03-06,29.80883592,67.41101116,88.77749161
2017-03-07,29.72000164,67.36143695,87.28783706
2017-03-08,29.59168546,67.609308,87.87975278
2017-03-09,29.86805877,67.30113441,87.41608547
2017-03-10,29.57194451,67.012843,87.12012761
2017-03-13,29.73974259,67.50989716,87.93894435
2017-03-14,29.7099532,67.609308,87.61339071
2017-03-15,30.10714509,67.77830641,88.27436325
2017-03-16,29.98798752,66.90349108,86.81430449
2017-03-17,30.0574961,66.55555316,86.35063719
2017-03-20,29.87875975,66.51578883,85.73899095
2017-03-21,29.87875975,65.58132699,84.75246476
2017-03-22,30.20644306,65.73044324,84.72286898
2017-03-23,30.53412637,66.33684933,84.83138686
2017-03-24,30.66321373,66.50584774,85.39370678
2017-03-27,31.03061622,67.09237166,86.30131088
2017-03-28,31.59661466,67.370722,86.3210414
2017-03-29,31.28879095,67.847894,88.30395904
2017-03-30,31.44766771,68.93147209,87.93894435
2017-03-31,31.55689548,68.95135425,87.30756759
2017-04-03,31.34836973,68.45430008,86.15333195
2017-04-04,30.99089704,68.79229692,85.75872147
2017-04-05,30.61356474,69.1004705,86.00535302
2017-04-06,30.33553042,68.47418225,86.45915507
2017-04-07,30.32560062,68.2654195,86.43942454
2017-04-10,30.38517941,67.81807075,87.24837602
2017-04-11,30.25609204,67.62919016,86.68605609
2017-04-12,29.92840874,66.76431591,85.65020359
2017-04-13,29.65037441,66.06844008,85.50222466
2017-04-17,29.94826833,66.78419808,85.47262888
2017-04-18,29.83904056,67.98706917,81.44760203
2017-04-19,29.60072543,68.16600867,80.74716844
2017-04-20,30.33553042,68.2654195,81.26016206
2017-04-21,30.00784711,66.44620124,80.16511799
2017-04-24,29.54114665,65.56144482,79.84942961
2017-04-25,29.68016381,66.01873466,80.41174954
2017-04-26,29.83904056,66.51578883,80.15525273
2017-04-27,29.719883,65.94914707,81.01353051
2017-04-28,29.65037441,66.16785091,80.94447368
2017-05-01,29.48156786,66.25732066,81.3785452
2017-05-02,29.64044462,65.27315341,81.54625465
2017-05-03,28.15097504,63.08611506,81.55611991
2017-05-04,28.299922,63.47381732,85.364111
2017-05-05,28.37936037,64.81586357,84.73273424
2017-05-08,27.83322153,62.99664531,85.42330257
2017-05-09,27.76371295,63.1855259,86.36050245
2017-05-10,27.48567863,62.16159431,86.95241816
2017-05-11,28.12118565,62.38029815,87.66271701
2017-05-12,27.70413417,61.83353856,87.55419913
2017-05-15,27.47574883,61.71424556,88.70843477
2017-05-16,26.91968019,60.83943022,87.91921382
2017-05-17,26.58206708,60.02426139,85.11747945
2017-05-18,26.59199688,60.02426139,85.88203725
2017-05-19,26.83031201,61.29672006,88.32901651
2017-05-22,26.81045242,61.68442231,88.64603406
2017-05-23,26.34375195,61.10783947,88.3587369
2017-05-24,26.48276911,61.24701464,89.13146719
2017-05-25,27.03883775,61.23707356,90.26084224
2017-05-26,26.76080343,61.20725031,90.15186745
2017-05-30,26.77073323,61.15754489,90.18158785
2017-05-31,26.71115445,60.74996047,90.91469095
2017-06-01,27.33673167,61.36630764,92.27192236
2017-06-02,27.40624025,60.93884106,92.7078215
2017-06-05,27.16792512,59.98449705,92.45024473
2017-06-06,27.01897816,60.51137447,90.83543656
2017-06-07,26.99911856,60.98854647,91.07319972
2017-06-08,26.81045242,60.17097891,90.71655497
2017-06-09,27.50553822,60.52991101,91.2416153
2017-06-12,27.97223869,62.46415623,91.49919206
2017-06-13,27.46581903,61.66652933,92.13322718
2017-06-14,26.93953978,60.55982202,93.02483905
2017-06-15,27.2175741,61.3275379,93.54989938
2017-06-16,26.92960998,62.04540211,91.66760764
2017-06-19,27.2374337,62.05537245,92.87623707
2017-06-20,26.55227769,60.48005933,92.38089714
2017-06-21,26.67143526,62.3445122,94.72880841
2017-06-22,26.44304992,62.36445287,95.47181831
2017-06-23,26.74094384,63.4213085,94.92694439
2017-06-26,27.42609984,64.16908372,95.09535996
2017-06-27,27.02890796,63.83009229,94.63964723
2017-06-28,27.5750468,64.95674028,95.48172511
2017-06-29,27.54525741,63.36148649,94.8675036
2017-06-30,27.67434477,63.59080422,93.64896737
2017-07-03,27.9325195,63.96967699,93.81738294
2017-07-05,27.74385335,63.08231707,94.33253647
2017-07-06,27.32680187,61.88587673,91.64779404
2017-07-07,27.36652106,62.62368161,93.03474585
2017-07-10,27.64455538,63.51104153,91.62798045
2017-07-11,27.52539782,63.58083388,91.32086969
2017-07-12,28.11125585,63.18202044,92.34126995
2017-07-13,27.20764431,62.90285102,91.994532
2017-07-14,27.34666147,63.76029993,92.09359998
2017-07-17,27.03883775,64.40837179,91.84593002
2017-07-18,27.00904836,64.00955834,90.518419
2017-07-19,27.26722309,64.78724456,90.32028303
2017-07-20,27.41617005,65.66463415,91.09301332
2017-07-21,27.45588924,65.63472314,90.76608897
2017-07-24,27.30694228,66.06344759,92.26201556
2017-07-25,27.51546802,65.88398154,93.76784895
2017-07-26,27.72399376,66.4223797,93.33194981
2017-07-27,29.01486739,67.3595913,91.91527761
2017-07-28,28.70704368,67.22997693,93.09418664
2017-07-31,28.48858814,65.63472314,92.94558466
2017-08-01,28.71697348,65.88398154,92.11341358
2017-08-02,28.08146646,64.61774885,90.41935101
2017-08-03,28.31978159,64.63768952,80.94845153
2017-08-04,27.86301092,63.43127884,80.07665325
2017-08-07,27.64455538,64.3286091,79.82898329
2017-08-08,27.51546802,65.50510877,79.58131332
2017-08-09,27.31687207,65.156147,79.056253
2017-08-10,27.27715289,65.99365524,78.14482752
2017-08-11,27.64455538,66.51211272,79.27420257
2017-08-14,27.5750468,66.08338827,79.33364336
2017-08-15,27.24736349,66.50214239,79.25438897
2017-08-16,27.36652106,66.32267633,79.28410936
2017-08-17,26.70122465,65.49513843,79.55654633
2017-08-18,26.60192668,64.60777851,78.222974
2017-08-21,26.70122465,64.81715557,77.66566019
2017-08-22,26.79059282,65.45525709,78.84995203
2017-08-23,26.47283931,64.52801582,77.76518051
2017-08-24,26.42319033,63.79021094,78.02393335
2017-08-25,26.5324181,63.70047792,77.72537238
2017-08-28,26.57213729,63.56089321,78.28268619
2017-08-29,26.72108424,63.08231707,78.18316587
2017-08-30,26.82038222,64.31863876,77.95426912
2017-08-31,26.90975039,63.86997363,79.86505933
2017-09-01,26.79059282,64.14914305,79.8551073
2017-09-05,25.90684087,63.45121951,79.30774552
2017-09-06,25.78768331,61.7961437,80.33280485
2017-09-07,25.20182527,60.5,82.16397879
2017-09-08,25.20182527,59.42,82.1042666
2017-09-11,25.48978939,58,83.98520071
2017-09-12,25.46,58.82,83.49755112
2017-09-13,26.15,60.51,83.91553648
2017-09-14,26,58.15,80.30294875
2017-09-15,26.65,58.23,81.20858369
2017-09-18,26.03,57.72,80.28304469
2017-09-19,26.27,58.85,78.89971219
2017-09-20,26.38,59.05,79.1186569
2017-09-21,26.33,58.79,79.99443575
2017-09-22,26.43,59.23,80.66122191
2017-09-25,26.61,60.1,80.59155769
2017-09-26,26.42,58,81.60666498
2017-09-27,26.77,58.21,82.03460237
2017-09-28,26.01,56.92,80.60150972
2017-09-29,25.79,58,82.35306741
2017-10-02,26.05,58.55,82.90042918
2017-10-03,26.02,58.89,82.48244383
2017-10-04,26.46,59.97,82.34311537
2017-10-05,26.32,58.9,83.71649583
2017-10-06,26.47,58.3,80.09395607
2017-10-09,25.97,57.92,77.97417319
2017-10-10,26.15,57.39,79.16841707
2017-10-11,25.48,57.1,79.93472355
2017-10-12,25.49,56.51,80.41242111
2017-10-13,25.83,57,79.05894471
2017-10-16,26.1,56.9,78.62105529
2017-10-17,26.22,56.66,79.56649836
2017-10-18,26.59,56.96,80.1039081
2017-10-19,26.7,57.83,81.80570563
2017-10-20,26.84,58.92,82.81086089
2017-10-23,26.01,57.95,82.1341227
2017-10-24,25.56,56.94,81.4573845
2017-10-25,25.43,57.27,81.83058571
2017-10-26,25.7,57.04,78.39215855
2017-10-27,25.75,56.75,76.01362282
2017-10-30,25.75,56.12,76.5609846
2017-10-31,25.45,56.12,76.58088866
2017-11-01,25.38,56.19,76.2524716
2017-11-02,25.15,54.46,72.87873264
2017-11-03,24.43,55.4,74.44120172
2017-11-06,26.62,56.96,74.50091391
2017-11-07,27.04,57.61,74.55067407
2017-11-09,28.13,58.08,74.90894724
2017-11-10,28.07,56.74,74.64024236
2017-11-13,27.82,55.92,75.03832366
2017-11-14,27.31,56.41,75.03832366
2017-11-15,27.95,56.04,77.15810654
2017-11-16,28.6,56.4,79.92477152
2017-11-17,30.48,56.74,78.84
2017-11-20,29.9,55.93,77.46
2017-11-21,30.1,56.74,79.46
2017-11-22,29.94,56.24,81.4
2017-11-24,29.78,56.54,81.23
2017-11-27,29.7,55.96,81.12
2017-11-28,30.17,54.76,83.15
2017-11-29,31.3,56.54,84.66
2017-11-30,31.15,56.06,84.82
2017-12-01,31.47,57.11,84.95
2017-12-04,32.31,60.1,87.42
2017-12-05,32.48,58.1,85.89
2017-12-06,32.7,57.43,85.99
2017-12-07,33.77,57.2,85.93
2017-12-08,32.97,57.47,86.7
2017-12-11,33.27,57.68,86.77
2017-12-12,33.6,57.97,87.82
2017-12-13,32.34,57.17,88.48
2017-12-14,34.22,58.13,89.31
2017-12-15,34.22,58.9,93.17
2017-12-18,34.5,59,92.4
2017-12-19,34.37,59.46,93.79
2017-12-20,33.86,60.08,93.74
2017-12-21,34.53,60.53,92.99
2017-12-22,34.72,60.17,92.46
2017-12-26,34.17,60.19,93.25
2017-12-27,34.14,59.29,92.6
2017-12-28,34.08,59.26,92.59
2017-12-29,34.12,59,91.82
2018-01-02,35.36,59.17,94.04
2018-01-03,35.93,59.2,94.39
2018-01-04,36.17,58,94.18
2018-01-05,36.35,57.58,95.32
2018-01-08,35.85,56.76,96.9
2018-01-09,36.18,55.99,97.52
2018-01-10,35.32,56.66,97.21
2018-01-11,35.8,57.78,98.14
2018-01-12,36.37,58.83,99
2018-01-16,35.79,59.43,99.55
2018-01-17,36.49,58.9,101.3
2018-01-18,35.73,60,100.86
2018-01-19,36.26,57.75,100.06
2018-01-22,36.96,58.25,102.66
2018-01-23,37.19,57.52,102.81
2018-01-24,37.5,59.23,104.62
2018-01-25,37.73,59.27,104.37
2018-01-26,38.32,60,105.48
2018-01-29,38.14,58.73,105.09
2018-01-30,37.88,58.4,102.46
2018-01-31,36.49,57.61,99.67
2018-02-01,36.71,58.93,99.29
2018-02-02,36.22,55.4,96.02
2018-02-05,35.63,54.08,91.9
2018-02-06,36.42,53.81,91.54
2018-02-07,35.7,53.44,94.22
2018-02-08,34.07,51.8,91.55
2018-02-09,35.17,52.76,89.19
2018-02-12,35.95,53.16,89.45
2018-02-13,36.19,54.67,97.77
2018-02-14,36.18,55.85,96.4
2018-02-15,36.65,56.74,97.6
2018-02-16,37.04,55.39,99.4
2018-02-20,36.61,56.25,99.94
2018-02-21,36.56,55.38,98.57
2018-02-22,36.73,54.32,97.12
2018-02-23,37.62,55.12,98.42
2018-02-26,38.4,55.68,100.58
2018-02-27,37.14,54.15,97.64
2018-02-28,36.42,52.97,95.16
2018-03-01,35.53,51.93248675,93.3
2018-03-02,35.93,53.13836488,93.96
2018-03-05,36.15,53.22805829,94.9
2018-03-06,37.02,53.04867146,94.7
2018-03-07,36.51,51.93248675,95.6
2018-03-08,36.79,52.66,96.24
2018-03-09,37.21,52.18,99
2018-03-12,37.5,52.29,100.29
2018-03-13,36.85,51.9,100.6
2018-03-14,37.23,51.27,98.58
2018-03-15,36.7,51.04,97.36
2018-03-16,36.62,50.95,96.61
2018-03-19,36.25,50.81,93
2018-03-20,36.18,50.26,89.19
2018-03-21,36.3,50.87,89.5
2018-03-22,36.18,50.26,85
2018-03-23,35.45,49.27,84.03
2018-03-26,36.58,51.69,84.95
2018-03-27,36.08,52.35,84.01
