date,AAPL,AMZN,FB,GOOG,NFLX
2016-10-05,111.07719459177,844.36,128.47,776.47,106.28
2016-10-06,111.90253597573,841.66,128.74,776.86,105.07
2016-10-07,112.06956935106001,839.43,128.99,775.08,104.82
2016-10-10,114.02484239164,841.71,130.24,785.94,103.33
2016-10-11,114.2704797083,831.0,128.88,783.07,100.59
2016-10-12,115.29233094558998,834.09,129.05,786.14,99.5
2016-10-13,114.93861320959999,829.28,127.82,778.19,100.23
2016-10-14,115.57727023291001,822.96,127.88,778.53,101.47
2016-10-17,115.49866629158001,812.95,127.54,779.96,99.8
2016-10-18,115.42006235024999,817.65,128.57,795.26,118.79
2016-10-19,115.07617010693001,817.69,130.11,801.56,121.87
2016-10-20,115.01721715093001,810.32,130.0,796.97,123.35
2016-10-21,114.56524448828002,818.99,132.07,799.37,127.5
2016-10-24,115.59692121824,838.09,133.28,813.11,127.33
2016-10-25,116.18645077821002,835.18,132.29,807.67,126.51
2016-10-26,113.57286972898999,822.59,131.04,799.07,126.97
2016-10-27,112.48224004304,818.36,129.69,795.35,126.47
2016-10-28,111.73550260041,776.32,131.29,795.37,126.57
2016-10-31,111.55864373241998,789.82,130.99,784.54,124.87
2016-11-01,109.54441773584,785.41,129.5,783.61,123.3
2016-11-02,109.6426726625,765.56,127.17,768.7,122.34
2016-11-03,108.47343903522,767.03,120.0,762.13,122.14
2016-11-04,107.49566698164,755.05,120.75,762.02,122.03
2016-11-07,109.04627518782,784.93,122.15,782.52,124.58
2016-11-08,109.68824673815,787.75,124.22,790.51,124.34
2016-11-09,109.51047000114,771.88,123.18,785.31,122.19
2016-11-10,106.45863601571999,742.38,120.8,762.56,115.42
2016-11-11,107.09073108066,739.01,119.02,754.02,114.78
2016-11-14,104.40432705466,719.07,115.08,736.08,113.38
2016-11-15,105.78703500921999,743.24,117.2,758.49,113.59
2016-11-16,108.63146280145,746.49,116.34,764.48,115.19
2016-11-17,108.5919568599,756.4,117.79,771.23,115.03
2016-11-18,108.70059819918,760.16,117.02,760.54,115.21
2016-11-21,110.34997125926,780.0,121.77,769.2,117.96
2016-11-22,110.41910665699,785.33,121.47,768.27,118.04
2016-11-23,109.85614698978,780.12,120.84,760.99,117.69
2016-11-25,110.4092301716,780.37,120.38,761.68,117.41
2016-11-28,110.19194749303001,766.77,120.41,768.24,116.93
2016-11-29,110.08330615373998,762.52,120.87,770.84,117.51
2016-11-30,109.15491652711,750.57,118.42,758.04,117.0
2016-12-01,108.13763853196998,743.65,115.1,747.92,117.22
2016-12-02,108.54257443295,740.34,115.4,750.5,120.81
2016-12-05,107.76233208715999,759.36,117.43,762.52,119.16
2016-12-06,108.5919568599,764.72,117.31,759.11,124.57
2016-12-07,109.65861728198,770.42,117.95,771.19,125.39
2016-12-08,110.73515418946,767.33,118.91,776.42,123.24
2016-12-09,112.54255101578,768.66,119.68,789.29,122.88
2016-12-12,111.90057946545,760.12,117.77,789.27,122.83
2016-12-13,113.76723520411001,774.34,120.31,796.1,123.78
2016-12-14,113.76723520411001,768.82,120.21,797.07,123.44
2016-12-15,114.38945378366002,761.0,120.57,797.85,125.0
2016-12-16,114.53760106450001,757.77,119.87,790.8,124.22
2016-12-19,115.19932558561001,766.0,119.24,794.2,125.45
2016-12-20,115.50549663269,771.22,119.09,796.42,125.12
2016-12-21,115.61413797198,770.6,119.04,794.56,126.5
2016-12-22,114.85364859696999,766.34,117.4,791.26,125.58
2016-12-23,115.08080776094,760.59,117.27,789.91,125.59
2016-12-27,115.81166767978,771.4,118.01,791.55,128.35
2016-12-28,115.31784341029,772.13,116.92,785.05,125.89
2016-12-29,115.28821395411998,765.15,116.35,782.79,125.33
2016-12-30,114.38945378366002,749.87,115.05,771.82,123.8
2017-01-03,114.71537780152,753.67,116.86,786.14,127.49
2017-01-04,114.58698349145,757.18,118.69,786.9,129.41
2017-01-05,115.16969612943998,780.45,120.67,794.02,131.81
2017-01-06,116.45363923011001,795.99,123.41,806.15,131.07
2017-01-09,117.5202996522,796.92,124.9,806.65,130.95
2017-01-10,117.63881747687,795.9,124.35,804.79,129.89
2017-01-11,118.27091254181002,799.02,126.09,807.91,130.5
2017-01-12,117.77708827233,813.64,126.62,806.36,129.18
2017-01-13,117.56968207915001,817.14,128.34,807.88,133.7
2017-01-17,118.51782467656,809.72,127.87,804.61,132.89
2017-01-18,118.50794819116999,807.48,127.92,806.07,133.26
2017-01-19,118.30054199798,809.04,127.55,802.175,138.41
2017-01-20,118.51782467656,808.33,127.04,805.02,138.6
2017-01-23,118.59683655968,817.88,128.93,819.31,137.39
2017-01-24,118.48819522039,822.44,129.37,823.87,140.11
2017-01-25,120.37460392982,836.52,131.48,835.67,139.52
2017-01-26,120.43386284216001,839.15,132.78,832.15,138.96
2017-01-27,120.44373932754999,835.77,132.18,823.31,142.45
2017-01-30,120.12769179508001,830.38,130.98,802.32,141.22
2017-01-31,119.85115020417,823.48,130.32,796.79,140.71
2017-02-01,127.15974939256,832.35,133.23,795.695,140.78
2017-02-02,126.94246671398001,839.95,130.84,798.53,139.2
2017-02-03,127.48567341041999,810.2,130.98,801.49,140.25
2017-02-06,128.68072814257,807.64,132.06,801.34,140.97
2017-02-07,129.9054123309,812.5,131.84,806.97,144.0
2017-02-08,130.40911308577,819.71,134.2,808.38,144.74
2017-02-09,131.34737919779,821.36,134.14,809.56,144.14
2017-02-10,131.04980924039,827.46,134.19,813.67,144.82
2017-02-13,132.21033207426,836.53,134.05,819.24,143.2
2017-02-14,133.92631882862,836.39,133.85,820.45,140.82
2017-02-15,134.41234975905002,842.7,133.44,818.98,142.27
2017-02-16,134.24868628248,844.14,133.84,824.16,142.01
2017-02-17,134.62064872923,845.07,133.53,828.07,142.22
2017-02-21,135.59271059008,856.44,133.72,831.66,142.6
2017-02-22,135.99938953187,855.61,136.12,830.76,143.86
2017-02-23,135.42408761421999,852.19,135.36,831.33,142.78
2017-02-24,135.55303459576,845.24,135.44,828.64,143.25
2017-02-27,135.82084755742,848.64,136.41,829.28,143.41
2017-02-28,135.8803615489,845.04,135.54,823.21,142.13
2017-03-01,138.65768115133002,853.08,137.42,835.24,142.65
2017-03-02,137.83440426918997,848.91,136.76,830.63,139.53
2017-03-03,138.64776215275,849.88,137.17,829.08,139.14
2017-03-06,138.21132621523,846.61,137.42,827.78,141.94
2017-03-07,138.38986818966998,846.02,137.3,831.91,141.43
2017-03-08,137.87408026351002,850.5,137.72,835.37,140.32
2017-03-09,137.55667230894,853.0,138.24,838.68,140.53
2017-03-10,138.01294624363,852.46,138.79,843.25,140.89
2017-03-13,138.07246023511001,854.59,139.6,845.54,143.52
2017-03-14,137.86416126493,852.53,139.32,845.62,143.19
2017-03-15,139.3222540562,852.97,139.72,847.2,145.25
2017-03-16,139.55039102354,853.42,139.99,848.78,144.39
2017-03-17,138.85606112294,852.31,139.84,852.12,145.11
2017-03-20,140.31415391421,856.97,139.94,848.4,145.83
2017-03-21,138.70727614423998,843.2,138.51,830.46,142.42
2017-03-22,140.27447791989,848.06,139.59,829.59,142.65
2017-03-23,139.77852799088998,847.38,139.53,817.58,141.84
2017-03-24,139.50079603064,845.61,140.34,814.43,142.02
2017-03-27,139.73885199657,846.82,140.32,819.51,144.06
2017-03-28,142.63519958196002,856.0,141.76,820.92,145.17
2017-03-29,142.95260753652,874.32,142.65,831.41,146.47
2017-03-30,142.7641465635,876.34,142.41,831.5,148.06
2017-03-31,142.49633360183998,886.54,142.05,829.56,147.81
2017-04-03,142.53600959616,891.51,142.28,838.55,146.92
2017-04-04,143.59734244423,906.83,141.73,834.57,145.5
2017-04-05,142.85341755072,909.28,141.85,831.41,143.62
2017-04-06,142.49633360183998,898.28,141.17,827.88,143.74
2017-04-07,142.17892564727,894.88,140.78,824.67,143.11
2017-04-10,142.01030267141002,907.04,141.04,824.73,143.85
2017-04-11,140.48277689007,902.36,139.92,823.35,144.35
2017-04-12,140.65139986594,896.23,139.58,824.32,143.83
2017-04-13,139.90747497243,884.67,139.39,823.56,142.92
2017-04-17,140.68115686168002,901.99,141.42,837.17,147.25
2017-04-18,140.05625995113002,903.78,140.96,836.82,143.36
2017-04-19,139.54047202496,899.2,142.27,838.21,139.76
2017-04-20,141.28621577506001,902.06,143.8,841.65,141.18
2017-04-21,141.1175927992,898.53,143.68,843.19,142.87
2017-04-24,142.47649560468,907.41,145.47,862.76,143.83
2017-04-25,143.36920547689,907.62,146.49,872.3,152.16
2017-04-26,142.48720812314,909.29,146.56,871.6239999999999,150.17
2017-04-27,142.62528058338,918.76,147.7,874.25,153.08
2017-04-28,142.48641460326002,924.99,150.25,905.96,152.2
2017-05-01,145.41251918439,948.43,152.46,912.57,155.35
2017-05-02,146.31514805518,946.68,152.78,916.44,156.45
2017-05-03,145.86879311907,941.03,151.8,927.04,155.59
2017-05-04,145.34308619433,937.53,150.85,931.66,157.25
2017-05-05,147.75340284928998,934.15,150.24,927.13,156.6
2017-05-08,151.76067827566,949.04,151.06,934.3,156.38
2017-05-09,152.71290213935,952.82,150.48,932.17,157.46
2017-05-10,152.01857223873998,948.95,150.29,928.78,160.28
2017-05-11,153.32788005131002,947.62,150.04,930.6,158.54
2017-05-12,155.46919178961,961.35,150.33,932.22,160.81
2017-05-15,155.07080821039,957.97,150.19,937.08,160.02
2017-05-16,154.84173765234,966.07,149.78,943.0,159.41
2017-05-17,149.64283194355,944.52,144.85,919.62,153.2
2017-05-18,151.92357793456998,958.49,147.66,930.24,155.7
2017-05-19,152.34188069275,959.84,148.06,934.01,157.02
2017-05-22,153.36771840923998,970.7,148.24,941.86,157.16
2017-05-23,153.17848620911002,971.54,148.07,948.82,157.95
2017-05-24,152.72034509301,980.35,150.04,954.96,157.75
2017-05-25,153.24820333546998,993.38,151.96,969.54,163.05
2017-05-26,152.98925400898,995.78,152.13,971.47,162.43
2017-05-30,153.04901154586,996.7,152.38,975.88,163.22
2017-05-31,152.14268890314,994.62,151.46,964.86,163.07
2017-06-01,152.56099166132,995.95,151.53,966.95,162.99
2017-06-02,154.82181847338,1006.73,153.61,975.6,165.18
2017-06-05,153.30796087235,1011.34,153.63,983.68,165.06
2017-06-06,153.82585952533998,1002.97,152.81,976.57,165.17
2017-06-07,154.74214175754,1010.07,153.12,981.08,165.61
2017-06-08,154.36367735728,1009.94,154.71,983.41,165.88
2017-06-09,148.37796407954,978.31,149.63,949.83,158.03
2017-06-12,144.7327543297,964.83,148.44,942.9,151.44
2017-06-13,145.99762219371001,980.79,150.68,953.4,152.72
2017-06-14,144.57340089801,976.47,150.25,950.76,152.2
2017-06-15,143.70691661321,964.17,149.8,942.31,151.76
2017-06-16,141.69507953817,987.71,150.64,939.78,152.38
2017-06-19,145.7486324567,995.17,152.87,957.37,153.4
2017-06-20,144.4240070558,992.59,152.25,950.63,152.05
2017-06-21,145.28053175112,1002.23,153.91,959.45,155.03
2017-06-22,145.04150160359,1001.3,153.4,957.09,154.89
2017-06-23,145.75859204618,1003.74,155.07,965.59,158.03
2017-06-26,145.23073380372,993.98,153.59,952.27,157.5
2017-06-27,143.15913919179,976.78,150.58,927.33,151.03
2017-06-28,145.2406933932,990.33,153.24,940.49,153.41
2017-06-29,143.09938165491002,975.93,151.04,917.79,150.09
2017-06-30,143.43800769723998,968.0,150.98,908.73,149.41
2017-07-03,142.92010904426002,953.66,148.43,898.7,146.17
2017-07-05,143.5077248236,971.4,150.34,911.94,147.61
2017-07-06,142.15322065427,965.14,148.82,906.69,146.25
2017-07-07,143.59736112893,978.76,151.44,918.59,150.18
2017-07-10,144.47380500321,996.47,153.5,928.8,152.67
2017-07-11,144.94190570879,994.13,155.27,930.09,154.33
2017-07-12,145.15105708788,1006.51,158.9,943.83,158.75
2017-07-13,147.17285375241002,999.855,159.26,947.16,158.17
2017-07-14,148.43772161642,1001.81,159.97,955.99,161.12
2017-07-17,148.95562026940001,1010.04,159.73,953.42,161.7
2017-07-18,149.47351892238999,1024.38,162.86,965.4,183.6
2017-07-19,150.40972033354998,1026.87,164.14,970.89,183.86
2017-07-20,149.73246824888,1028.7,164.53,968.15,183.6
2017-07-21,149.66275112251,1025.67,164.43,972.92,188.54
2017-07-24,151.47539640795,1038.95,166.0,980.34,187.91
2017-07-25,152.12276972418002,1039.87,165.28,950.7,186.97
2017-07-26,152.83986016677,1052.8,165.61,947.8,189.08
2017-07-27,149.95157921745002,1046.0,170.44,934.09,182.68
2017-07-28,148.89586273252,1020.04,172.45,941.53,184.04
2017-07-31,148.24848941629,987.78,169.25,930.5,181.66
2017-08-01,149.44364015393998,996.19,169.86,930.83,182.03
2017-08-02,156.50498909556998,995.89,169.25,930.39,180.74
2017-08-03,154.94133354715,986.92,168.59,923.65,179.23
2017-08-04,155.75801988453998,987.58,169.62,927.96,180.27
2017-08-07,,,171.98,929.36,181.33
2017-08-08,159.43310840281998,989.84,171.23,926.79,178.36
2017-08-09,160.40914817191003,982.01,171.18,922.9,175.78
2017-08-10,155.27,956.92,167.4,907.24,169.14
2017-08-11,157.48,967.99,168.08,914.39,171.4
2017-08-14,159.85,983.3,170.75,922.67,171.0
2017-08-15,161.6,982.74,171.0,922.22,168.5
2017-08-16,160.95,978.18,170.0,926.96,169.98
2017-08-17,157.87,960.57,166.91,910.98,166.09
2017-08-18,157.5,958.47,167.41,910.67,166.54
2017-08-21,157.21,953.29,167.78,906.66,166.76
2017-08-22,159.78,966.9,169.64,924.69,169.34
2017-08-23,159.98,958.0,168.71,927.0,169.06
2017-08-24,159.27,952.45,167.74,921.28,168.13
2017-08-25,159.86,945.26,166.32,915.89,165.95
2017-08-28,161.47,946.02,167.24,913.81,167.12
2017-08-29,162.91,954.06,168.05,921.29,168.81
2017-08-30,163.35,967.59,169.92,929.57,174.69
2017-08-31,164.0,980.6,172.0,939.33,174.71
2017-09-01,164.05,978.25,172.02,937.34,174.74
2017-09-05,162.08,965.27,170.72,928.45,174.52
2017-09-06,161.91,967.8,172.09,927.81,179.25
2017-09-07,161.26,979.47,173.21,935.95,179.0
2017-09-08,158.63,965.9,170.95,926.5,176.42
2017-09-11,161.5,977.96,173.51,929.08,181.74
2017-09-12,160.82,982.58,172.96,932.07,185.15
2017-09-13,159.65,999.6,173.05,935.09,183.64
2017-09-14,158.28,992.21,170.96,925.11,182.63
2017-09-15,159.88,986.79,171.58,920.29,182.1
2017-09-18,158.67,974.19,170.01,915.0,184.62
2017-09-19,158.73,969.86,172.52,921.81,185.68
2017-09-20,156.07,973.21,172.17,931.58,185.51
2017-09-21,153.39,964.65,171.11,932.45,188.78
2017-09-22,151.89,955.1,170.54,928.53,187.35
2017-09-25,150.55,939.79,162.87,920.97,178.55
2017-09-26,153.14,938.6,164.21,924.86,179.38
2017-09-27,154.23,950.87,167.68,944.49,181.97
2017-09-28,153.28,956.4,168.73,949.5,180.7
2017-09-29,154.12,961.35,170.81,959.11,181.35
2017-10-02,153.81,959.19,169.47,953.27,177.01
2017-10-03,154.48,957.1,169.96,957.79,179.19
2017-10-04,153.4508,965.45,168.42,951.68,184.45
2017-10-05,155.39,980.85,171.24,969.96,194.39
2017-10-06,155.3,989.58,172.23,978.89,198.02
2017-10-09,155.84,990.99,172.5,977.0,196.87
2017-10-10,155.9,987.2,171.59,972.6,195.08
2017-10-11,156.55,995.0,172.74,989.25,194.95
2017-10-12,156.0,1000.93,172.55,987.83,195.86
2017-10-13,156.99,1002.94,173.74,989.68,199.49
2017-10-16,159.88,1006.34,174.52,992.0,202.68
2017-10-17,160.47,1009.13,176.11,992.18,199.48
2017-10-18,159.76,997.0,176.03,992.81,195.54
2017-10-19,155.98,986.61,174.56,984.45,195.13
2017-10-20,156.16,982.91,174.98,988.2,194.16
2017-10-23,156.17,966.3,171.27,968.45,192.47
2017-10-24,157.1,975.9,171.8,970.54,196.02
2017-10-25,156.405,972.91,170.6,973.33,193.77
2017-10-26,157.41,972.43,170.63,972.56,195.21
2017-10-27,163.05,1100.95,177.88,1019.27,199.54
2017-10-30,166.72,1110.85,179.87,1017.11,198.37
2017-10-31,169.04,1105.28,180.06,1016.64,196.43
2017-11-01,166.89,1103.68,182.66,1025.5,198.0
2017-11-02,168.11,1094.22,178.92,1025.58,199.32
2017-11-03,172.5,1111.6,178.92,1032.48,200.01
2017-11-06,174.25,1120.66,180.17,1025.9,200.13
2017-11-07,174.81,1123.17,180.25,1033.33,195.89
2017-11-09,175.88,1129.13,179.3,1031.26,193.9
2017-11-10,174.67,1125.35,178.46,1028.07,192.02
2017-11-13,173.97,1129.17,178.77,1025.75,195.08
2017-11-14,171.34,1136.84,178.07,1026.0,195.71
2017-11-15,169.08,1126.69,177.95,1020.91,192.12
2017-11-16,171.1,1137.29,179.59,1032.5,195.51
2017-11-17,170.15,1129.88,179.0,1019.09,193.2
2017-11-20,169.98,1126.31,178.74,1018.38,194.1
2017-11-21,173.14,1139.49,181.86,1034.49,196.23
2017-11-22,174.96,1156.16,180.87,1035.96,196.32
2017-11-24,174.97,1186.0,182.78,1040.61,195.75
2017-11-27,174.09,1195.83,183.03,1054.21,195.05
2017-11-28,173.07,1193.6,182.42,1047.41,199.18
2017-11-29,169.48,1161.27,175.13,1021.66,188.15
2017-11-30,171.85,1176.75,177.18,1021.41,187.58
2017-12-01,171.05,1162.35,175.1,1010.17,186.82
2017-12-04,169.8,1133.95,171.47,998.68,184.04
2017-12-05,169.64,1141.57,172.83,1005.15,184.21
2017-12-06,169.01,1152.35,176.06,1018.38,185.3
2017-12-07,169.452,1159.79,180.14,1030.93,185.2
2017-12-08,169.37,1162.0,179.0,1037.05,188.54
2017-12-11,172.67,1168.92,179.04,1041.1,186.22
2017-12-12,171.7,1165.08,176.96,1040.48,185.73
2017-12-13,172.27,1164.13,178.3,1040.61,187.86
2017-12-14,172.22,1174.26,178.39,1049.15,189.56
2017-12-15,173.87,1179.14,180.18,1064.19,190.12
2017-12-18,176.42,1190.58,180.82,1077.14,190.42
2017-12-19,174.54,1187.38,179.51,1070.68,187.02
2017-12-20,174.35,1177.62,177.89,1064.95,188.82
2017-12-21,175.01,1174.76,177.45,1063.63,188.62
2017-12-22,175.01,1168.36,177.2,1060.12,189.94
2017-12-26,170.57,1176.76,175.99,1056.74,187.76
2017-12-27,170.6,1182.26,177.62,1049.37,186.24
2017-12-28,171.08,1186.1,177.92,1048.14,192.71
2017-12-29,169.23,1169.47,176.46,1046.4,191.96
2018-01-02,172.26,1189.01,181.42,1065.0,201.07
2018-01-03,172.23,1204.2,184.67,1082.48,205.05
2018-01-04,173.03,1209.59,184.33,1086.4,205.63
2018-01-05,175.0,1229.14,186.85,1102.23,209.99
2018-01-08,174.35,1246.87,188.28,1106.94,212.05
2018-01-09,174.33,1252.7,187.87,1106.26,209.31
2018-01-10,174.29,1254.33,187.84,1102.61,212.52
2018-01-11,175.28,1276.68,187.77,1105.52,217.24
2018-01-12,177.09,1305.2,179.37,1122.26,221.23
2018-01-16,176.19,1304.86,178.39,1121.76,221.53
2018-01-17,179.1,1295.0,177.6,1131.98,217.5
2018-01-18,179.26,1293.32,179.8,1129.79,220.33
2018-01-19,178.46,1294.58,181.29,1137.51,220.46
2018-01-22,177.0,1327.31,185.37,1155.81,227.58
2018-01-23,177.04,1362.54,189.35,1169.97,250.29
2018-01-24,174.22,1357.51,186.55,1164.24,261.279
2018-01-25,171.11,1377.95,187.48,1170.37,269.74
2018-01-26,171.51,1402.05,190.0,1175.84,274.6
2018-01-29,167.96,1417.68,185.98,1175.58,284.59
2018-01-30,166.97,1437.82,187.12,1163.69,278.8
2018-01-31,167.43,1451.65,186.89,1169.94,270.3
2018-02-01,167.78,1390.0,193.09,1167.7,265.07
2018-02-02,160.37,1431.0,190.28,1111.9,267.43
2018-02-05,157.49,1396.62,182.65,1064.35,255.59
2018-02-06,163.03,1442.84,185.31,1080.6,265.72
2018-02-07,159.54,1416.78,180.18,1048.58,264.56
2018-02-08,155.32,1350.47,171.5499,1001.0,250.0542
2018-02-09,155.97,1338.99,175.98,1035.88,249.18
2018-02-12,162.71,1386.23,176.41,1051.94,257.95
2018-02-13,164.34,1414.51,173.15,1052.1,258.27
2018-02-14,167.37,1451.05,179.52,1069.7,266.0
2018-02-15,172.99,1461.76,179.96,1089.52,280.27
2018-02-16,172.43,1448.69,177.36,1094.8,278.52
2018-02-20,171.85,1468.35,176.01,1102.46,278.55
2018-02-21,171.07,1482.92,177.91,1111.34,281.04
2018-02-22,172.6,1484.76,178.99,1106.63,278.14
2018-02-23,175.555,1500.0,183.29,1126.79,285.93
2018-02-26,178.97,1521.95,184.93,1143.75,294.16
2018-02-27,178.39,1511.98,181.46,1118.29,290.61
2018-02-28,178.12,1512.45,178.32,1104.73,291.38
2018-03-01,175.0,1493.45,175.94,1069.52,290.39
2018-03-02,176.21,1500.25,176.62,1078.92,301.05
2018-03-05,176.82,1523.61,180.4,1090.93,315.0
2018-03-06,176.67,1537.64,179.78,1095.06,325.22
2018-03-07,175.03,1545.0,183.71,1109.64,321.16
2018-03-08,176.94,1551.86,182.34,1126.0,317.0
2018-03-09,179.98,1578.89,185.23,1160.04,331.44
2018-03-12,181.72,1598.39,184.76,1164.5,321.3
2018-03-13,179.97,1588.18,181.88,1138.17,315.88
2018-03-14,178.44,1591.0,184.19,1149.49,321.55
2018-03-15,178.65,1582.32,183.86,1149.58,321.09
2018-03-16,178.02,1571.68,185.09,1135.73,318.45
2018-03-19,175.3,1544.93,172.56,1099.82,313.48
2018-03-20,175.24,1586.51,168.15,1097.71,317.5
2018-03-21,171.27,1581.86,169.39,1090.88,316.48
2018-03-22,168.845,1544.1,164.89,1049.08,306.7
2018-03-23,164.94,1495.56,159.39,1021.57,300.94
2018-03-26,172.77,1555.86,160.06,1053.21,320.35
2018-03-27,168.34,1497.05,152.19,1005.1,300.69
